OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31234,2024-038W,2026-01-27T16:13:34.291776,15.27581775,.0000908,43.0011,255.3681,274.2633,85.8115,0,U,59043,999,10841,.10616E-3,.2661E-4,0
STARLINK-31153,2024-038X,2026-01-27T15:42:06.876864,15.27577680,.0001079,43.0005,255.2007,275.7568,84.3161,0,U,59044,999,10841,.66471E-4,.1567E-4,0
STARLINK-31241,2024-038Y,2026-01-27T17:53:16.769472,15.27576165,.0001167,43.0028,255.0276,271.3081,88.7637,0,U,59045,999,10859,.11623E-3,.2937E-4,0
STARLINK-31205,2024-038Z,2026-01-27T16:08:01.205952,15.27576416,.0001171,43.0014,255.3394,282.4175,77.6546,0,U,59046,999,10852,.34152E-4,.678E-5,0
STARLINK-31265,2024-041A,2026-01-27T18:32:05.619264,15.27596913,.0001318,42.9988,181.7900,270.3882,89.6818,0,U,59074,999,10801,.40066E-3,.10785E-3,0
STARLINK-31276,2024-041B,2026-01-27T17:45:50.102208,15.27573453,.0001516,43.0017,181.5595,281.8865,78.1817,0,U,59075,999,10806,-.40026E-4,-.1363E-4,0
STARLINK-31259,2024-041C,2026-01-26T19:53:11.240448,15.27576665,.00009337,43.0005,186.7559,241.7174,118.3584,0,U,59076,999,10682,.62627087E-4,.1462E-4,0
STARLINK-31281,2024-041D,2026-01-27T19:31:05.340864,15.27584411,.0001214,43.0009,181.2443,260.0473,100.0242,0,U,59077,999,10807,.5222E-4,.1175E-4,0
STARLINK-31274,2024-041E,2026-01-27T18:39:29.431008,15.27574817,.0001451,42.9978,181.8260,283.7127,76.3563,0,U,59078,999,10801,.16676E-4,.197E-5,0
STARLINK-31257,2024-041F,2026-01-26T12:26:27.977568,15.27576226,.00015517,43.0022,188.7189,282.1729,77.8949,0,U,59079,999,10782,.31328617E-4,.6E-5,0
STARLINK-31299,2024-041G,2026-01-27T20:00:01.999008,15.50592309,.0017543,42.9946,77.3150,65.9536,49.0459,0,U,59080,999,592,.49633E-2,.304103E-2,0
STARLINK-31292,2024-041H,2026-01-27T19:36:38.601216,15.27574936,.0001088,43.0016,181.2699,234.3135,125.7615,0,U,59081,999,10801,.14592E-3,.3755E-4,0
STARLINK-31286,2024-041J,2026-01-27T16:33:53.115840,15.27576895,.0001617,43.0022,182.0371,281.6132,78.4538,0,U,59082,999,10808,.48511E-4,.1073E-4,0
STARLINK-31252,2024-041K,2026-01-26T15:18:33.111936,15.27583939,.000097,42.9979,104.9984,285.3448,74.7297,0,U,59083,999,10884,.24356E-3,.6447E-4,0
STARLINK-31261,2024-041L,2026-01-27T18:48:44.432640,15.27577892,.0001767,42.9983,181.8716,268.9849,91.0800,0,U,59084,999,10806,.58326E-4,.1343E-4,0
STARLINK-31290,2024-041M,2026-01-27T19:19:04.195488,15.27589629,.0000605,42.9947,167.3302,295.5241,64.5548,0,U,59085,999,10832,.9099E-4,.2244E-4,0
STARLINK-31279,2024-041N,2026-01-27T17:34:56.361792,15.27580592,.0001288,43.0028,182.3482,288.0233,72.0479,0,U,59086,999,10805,.80823E-4,.1963E-4,0
STARLINK-31266,2024-041P,2026-01-27T11:56:57.680448,15.27582724,.0001281,43.0006,183.1699,275.2607,84.8099,0,U,59087,999,10802,.3734668E-4,.766E-5,0
STARLINK-31313,2024-041Q,2026-01-27T19:51:26.242848,15.27587957,.0001492,43.0004,181.3418,269.5150,90.5530,0,U,59088,999,10802,.80872E-5,-.4E-6,0
STARLINK-31307,2024-041R,2026-01-27T11:55:06.848256,15.27563089,.00012995,43.0016,183.1644,248.3588,111.7126,0,U,59089,999,10802,.20519141E-3,.5386E-4,0
STARLINK-31316,2024-041S,2026-01-27T15:08:22.202592,15.27585682,.0001064,42.9994,135.7630,272.9710,87.1020,0,U,59090,999,10847,.16765E-3,.4355E-4,0
STARLINK-31310,2024-041U,2026-01-27T19:18:20.228256,15.27592144,.0000944,43.0022,182.0305,252.2574,107.8174,0,U,59092,999,10801,-.41575E-4,-.1406E-4,0
STARLINK-31343,2024-041V,2026-01-27T17:25:40.738944,15.27559742,.0001403,42.9998,182.2967,282.3641,77.7054,0,U,59093,999,10805,.1109E-3,.2789E-4,0
STARLINK-31295,2024-041X,2026-01-26T17:21:52.500384,15.27597744,.00012994,43.0000,187.6745,270.1105,89.9598,0,U,59095,999,10785,-.65957649E-4,-.2078E-4,0
STARLINK-31291,2024-041Y,2026-01-27T19:58:50.201472,15.27587622,.0001717,42.9996,181.3767,276.2609,83.8047,0,U,59096,999,10802,.14732E-3,.3795E-4,0
STARLINK-31312,2024-044A,2026-01-27T18:39:03.163680,15.27579511,.0001378,43.0054,287.3815,270.1417,89.9276,0,U,59152,999,10792,.66215E-4,.156E-4,0
STARLINK-31308,2024-044B,2026-01-26T22:49:30.992160,15.27563741,.0001797,43.0027,295.9222,324.4848,35.5884,0,U,59153,999,10776,.16817908E-4,.2E-5,0
STARLINK-31270,2024-044C,2026-01-27T13:19:43.251744,15.27600139,.0000419,42.9984,339.4187,289.0595,71.0211,0,U,59154,999,10730,-.14936E-3,-.4372E-4,0
STARLINK-31341,2024-044D,2026-01-27T13:39:21.098880,15.27582700,.0002131,43.0054,342.9640,274.2548,85.8060,0,U,59155,999,10723,-.15723E-4,-.695E-5,0
STARLINK-31338,2024-044E,2026-01-26T21:52:15.828384,15.27563694,.00010334,42.9996,346.6264,284.9426,75.1311,0,U,59156,999,10713,.52458045E-4,.1181E-4,0
STARLINK-31334,2024-044F,2026-01-27T13:22:42.047040,15.27584508,.0001444,43.0025,342.8716,266.1568,93.9118,0,U,59157,999,10723,-.2289E-3,-.6556E-4,0
STARLINK-31297,2024-044G,2026-01-26T13:52:54.134976,15.27591400,.0001477,43.0056,344.9840,266.5175,93.5508,0,U,59158,999,10715,.16748E-3,.4351E-4,0
STARLINK-31182,2024-044H,2026-01-27T20:22:24.090816,15.27597172,.0001034,43.0003,337.3228,140.5330,219.5597,0,U,59159,999,10735,-.15651E-3,-.4568E-4,0
STARLINK-31327,2024-044J,2026-01-26T21:47:24.383040,15.27579362,.00013694,43.0020,343.1567,277.5053,82.5643,0,U,59160,999,10720,.32205951E-4,.624E-5,0
STARLINK-31256,2024-044K,2026-01-27T20:27:53.255808,15.27614882,.000279,43.0014,337.3466,285.3311,74.7232,0,U,59161,999,10735,.11548E-3,.292E-4,0
STARLINK-31272,2024-044L,2026-01-26T22:35:17.803392,15.27570345,.00023195,43.0047,342.5496,271.9625,88.0962,0,U,59162,999,10718,-.7895522E-5,-.48E-5,0
STARLINK-31278,2024-044M,2026-01-25T23:08:32.460576,15.27563666,.00011936,43.0005,348.1129,268.6472,91.4243,0,U,59163,999,10703,.64360173E-4,.1509E-4,0
STARLINK-31309,2024-044N,2026-01-26T03:56:31.148160,15.27588527,.00032677,43.0050,347.0420,280.0323,80.0160,0,U,59164,999,10709,.54132384E-3,.14668E-3,0
STARLINK-31325,2024-044P,2026-01-26T04:00:12.759840,15.27591557,.00015396,43.0028,347.0601,264.3091,95.7585,0,U,59165,999,10706,-.86173079E-4,-.2634E-4,0
STARLINK-31342,2024-044Q,2026-01-27T13:03:04.231872,15.27564195,.0002333,42.9984,339.3305,279.0536,81.0052,0,U,59166,999,10730,-.12126E-3,-.3596E-4,0
STARLINK-31298,2024-044R,2026-01-27T13:08:36.741408,15.27583503,.0001994,42.9996,339.3579,279.4153,80.6473,0,U,59167,999,10727,.16176E-3,.4192E-4,0
STARLINK-31322,2024-044S,2026-01-27T20:02:15.414432,15.27569118,.0000781,43.0030,338.0711,277.0355,83.0408,0,U,59168,999,10734,-.35798E-4,-.1246E-4,0
STARLINK-31329,2024-044T,2026-01-27T19:51:09.488160,15.27564447,.0000546,43.0030,338.0136,335.8424,24.2402,0,U,59169,999,10731,-.65281E-4,-.2057E-4,0
STARLINK-31340,2024-044U,2026-01-27T18:16:50.859264,15.27572884,.000109,42.9994,298.6157,304.4391,55.6357,0,U,59170,999,10776,-.17137E-4,-.733E-5,0
STARLINK-31344,2024-044V,2026-01-26T21:58:31.007424,15.27564581,.00020666,43.0072,343.2137,285.0472,75.0151,0,U,59171,999,10720,-.5586084E-5,-.416E-5,0
STARLINK-31348,2024-044W,2026-01-27T17:41:13.801056,15.27617539,.0000624,42.9991,291.4900,236.3514,123.7278,0,U,59172,999,10784,.15426E-2,.42481E-3,0
STARLINK-31289,2024-044X,2026-01-26T04:16:51.544704,15.27584347,.00009943,43.0018,347.1395,263.2651,96.8088,0,U,59173,999,10709,.42523322E-4,.908E-5,0
STARLINK-31283,2024-044Y,2026-01-27T20:00:01.999008,15.27570440,.0001413,43.0017,290.8497,272.1371,301.1121,0,U,59174,999,558,.19751E-3,.5175E-4,0
STARLINK-31439,2024-045A,2026-01-27T20:24:00.196992,15.27587021,.0000429,43.0016,319.8894,330.7368,29.3460,0,U,59178,999,4328,.18954E-3,.4958E-4,0
STARLINK-31410,2024-045B,2026-01-27T20:21:29.060064,15.27542786,.0000933,43.0001,323.3331,279.1360,80.9386,0,U,59179,999,10691,-.106E-3,-.3174E-4,0
STARLINK-31395,2024-045C,2026-01-25T23:22:20.437824,15.27601651,.00013277,43.0022,334.2045,279.6400,80.4302,0,U,59180,999,10662,.14050843E-3,.3609E-4,0
STARLINK-31486,2024-045D,2026-01-27T20:29:33.072000,15.27571789,.0003384,43.0041,319.9205,301.0409,59.0111,0,U,59181,999,10695,.66775E-4,.1575E-4,0
STARLINK-31411,2024-045E,2026-01-27T19:35:11.389056,15.27595946,.0003329,43.0102,323.1025,307.3874,52.6675,0,U,59182,999,10691,-.94107E-4,-.2854E-4,0
STARLINK-31382,2024-045G,2026-01-27T19:27:47.265408,15.27563632,.0001424,43.0010,323.0495,288.0722,71.9974,0,U,59184,999,10691,.36222E-3,.9714E-4,0
STARLINK-31394,2024-045H,2026-01-27T12:01:18.439104,15.27569467,.00011462,43.0021,314.6563,274.1291,85.9430,0,U,59185,999,10698,.15439886E-4,.163E-5,0
STARLINK-31403,2024-045J,2026-01-27T19:17:06.243072,15.27578619,.0004061,43.0071,302.0252,300.7939,59.2512,0,U,59186,999,10709,-.86925E-4,-.2655E-4,0
STARLINK-31514,2024-045K,2026-01-27T12:25:06.619872,15.27572526,.0001517,43.0013,325.1485,288.5504,71.5183,0,U,59187,999,10686,.32804E-4,.64E-5,0
STARLINK-31478,2024-045L,2026-01-27T20:01:04.656288,15.27595034,.0002913,42.9994,323.2178,282.4802,77.5723,0,U,59188,999,10691,-.48597E-4,-.1601E-4,0
STARLINK-31498,2024-045M,2026-01-27T20:38:06.442656,15.27564938,.0000756,42.9968,323.4129,308.7136,51.3647,0,U,59189,999,10691,.21533E-4,.331E-5,0
STARLINK-31563,2024-045N,2026-01-26T21:46:14.562336,15.27581964,.00014193,43.0065,328.3127,215.0567,145.0192,0,U,59190,999,10677,-.5847945E-4,-.1871E-4,0
STARLINK-31551,2024-045P,2026-01-27T19:28:29.405280,15.27565260,.0002385,42.9973,319.6198,284.8505,75.2082,0,U,59191,999,10695,-.15012E-3,-.4389E-4,0
STARLINK-31536,2024-045Q,2026-01-27T20:00:01.999008,15.27597756,.0001308,43.0011,323.2687,255.7808,79.0337,0,U,59192,999,589,.25383E-2,.70291E-3,0
STARLINK-31548,2024-045R,2026-01-27T12:56:33.880992,15.27574932,.0001742,43.0022,325.3147,299.4152,60.6525,0,U,59193,999,10686,.15555E-3,.402E-4,0
STARLINK-31542,2024-045S,2026-01-27T19:24:05.242464,15.27568835,.0001844,43.0041,323.0301,284.3122,75.7525,0,U,59194,999,10691,-.13376E-3,-.394E-4,0
STARLINK-31554,2024-045T,2026-01-27T20:26:59.976384,15.27571465,.0000864,43.0030,323.3584,270.1977,89.8776,0,U,59195,999,10691,-.58036E-4,-.1858E-4,0
STARLINK-31558,2024-045U,2026-01-27T19:29:37.895424,15.27579669,.0001214,43.0011,323.0541,241.2629,118.8100,0,U,59196,999,10692,.1039E-3,.2598E-4,0
STARLINK-31275,2024-045V,2026-01-27T20:32:32.803872,15.27566008,.0001827,43.0051,323.3876,272.9435,87.1207,0,U,59197,999,10691,.93388E-4,.2307E-4,0
STARLINK-31590,2024-045W,2026-01-27T19:09:29.801376,15.27573576,.0000723,43.0000,323.8115,257.8066,102.2705,0,U,59198,999,10690,-.22194E-4,-.872E-5,0
STARLINK-31567,2024-045X,2026-01-25T20:45:17.358336,15.27577483,.00013899,43.0007,334.2424,249.1683,110.9020,0,U,59199,999,10661,.26022358E-4,.454E-5,0
STARLINK-31503,2024-045Y,2026-01-27T16:47:13.991136,15.27573794,.0000305,42.9977,323.9332,217.9047,142.1783,0,U,59200,999,10689,.20576E-3,.5404E-4,0
STARLINK-31603,2024-046A,2026-01-27T14:15:08.380800,15.30186648,.0001569,53.1637,346.5107,114.3251,245.7914,0,U,59201,999,10675,.52592E-4,.1198E-4,0
STARLINK-31602,2024-046B,2026-01-27T03:57:37.695168,15.30198703,.0001249,53.1601,348.0968,75.7914,284.3225,0,U,59202,999,10669,.42662E-3,.12296E-3,0
STARLINK-31577,2024-046C,2026-01-27T20:00:01.999008,15.30153402,.0001237,53.1603,344.7409,97.9964,113.8068,0,U,59203,999,584,.20443E-2,.60593E-3,0
STARLINK-31522,2024-046D,2026-01-27T03:13:43.539744,15.30196839,.00018722,53.1602,348.6233,47.4595,312.6563,0,U,59204,999,10668,.15178833E-3,.4138E-4,0
STARLINK-31586,2024-046E,2026-01-27T02:37:14.799648,15.30197038,.00009682,53.1592,348.4594,120.4059,239.7038,0,U,59205,999,10668,.29193014E-3,.8296E-4,0
STARLINK-31247,2024-046F,2026-01-27T20:11:35.124864,15.30202702,.0001043,53.1579,345.2024,97.8248,262.2871,0,U,59206,999,10679,.14649E-3,.3982E-4,0
STARLINK-31591,2024-046G,2026-01-27T04:00:39.840192,15.30196730,.0001181,53.1603,348.1090,90.5609,269.5527,0,U,59207,999,10669,.12441E-3,.3327E-4,0
STARLINK-31576,2024-046H,2026-01-27T03:48:30.863520,15.30187034,.00014681,53.1629,348.0575,81.6099,278.5068,0,U,59208,999,10669,.7577524E-4,.1885E-4,0
STARLINK-31601,2024-046J,2026-01-27T03:33:19.200096,15.30188570,.00013988,53.1620,347.9908,79.7913,280.3245,0,U,59209,999,10669,.17847245E-3,.4928E-4,0
STARLINK-31520,2024-046K,2026-01-27T13:50:48.968160,15.30199096,.0001029,53.1594,346.3996,91.7650,268.3468,0,U,59210,999,10675,.11275E-3,.2981E-4,0
STARLINK-31496,2024-046L,2026-01-27T20:07:45.778656,15.30185880,.000155,53.1622,332.4143,79.9028,280.2148,0,U,59211,999,10696,.14231E-3,.3856E-4,0
STARLINK-31492,2024-046M,2026-01-27T20:34:22.922400,15.30193635,.0001326,53.1622,345.2992,89.0023,271.1129,0,U,59212,999,10678,.28721E-4,.491E-5,0
STARLINK-31517,2024-046N,2026-01-27T04:02:10.218048,15.30206513,.0001471,53.1621,348.1424,35.7656,324.3443,0,U,59213,999,10668,.10722E-3,.2818E-4,0
STARLINK-31604,2024-046P,2026-01-27T04:06:44.558784,15.30204988,.0001231,53.1610,348.1357,86.6617,273.4525,0,U,59214,999,10668,.56262E-3,.16343E-3,0
STARLINK-31434,2024-046Q,2026-01-27T03:28:45.242112,15.30190544,.00013566,53.1623,347.9679,96.6436,263.4720,0,U,59215,999,10668,.98106439E-4,.2547E-4,0
STARLINK-31417,2024-046R,2026-01-27T20:32:51.913824,15.30195577,.0001457,53.1620,345.2977,93.7490,266.3677,0,U,59216,999,10666,.18242E-3,.5046E-4,0
STARLINK-31499,2024-046S,2026-01-27T14:42:20.857824,15.30176964,.0001708,53.1629,345.9119,80.1648,279.9545,0,U,59217,999,10675,.45065E-3,.13002E-3,0
STARLINK-31421,2024-046T,2026-01-27T03:36:21.534336,15.30192888,.00012835,53.1615,348.0243,87.3690,272.7458,0,U,59218,999,10668,.10681955E-3,.2805E-4,0
STARLINK-31518,2024-046U,2026-01-27T03:53:03.533280,15.30194875,.00013581,53.1635,348.0711,98.0623,262.0532,0,U,59219,999,10668,.10448774E-3,.2736E-4,0
STARLINK-31523,2024-046V,2026-01-27T16:48:17.051040,15.30204611,.0001483,53.1607,345.7465,116.2106,243.9047,0,U,59220,999,10676,.28498E-3,.8091E-4,0
STARLINK-31516,2024-046W,2026-01-26T21:23:10.912992,15.30188280,.00015387,53.1634,349.2278,76.3469,283.7703,0,U,59221,999,10664,.11998832E-3,.3195E-4,0
STARLINK-31490,2024-046X,2026-01-27T20:29:49.520832,15.30195476,.0001405,53.1602,345.2775,94.6063,265.5099,0,U,59222,999,10678,.14229E-3,.3857E-4,0
STARLINK-31420,2024-046Y,2026-01-27T20:25:15.740832,15.30192995,.0002763,53.1608,345.2607,78.1093,282.0217,0,U,59223,999,10678,-.50011E-4,-.1841E-4,0
STARLINK-31304,2024-049A,2026-01-27T20:00:01.999008,15.46890995,.0017019,42.9961,357.9438,151.4632,308.9686,0,U,59231,999,592,.1091E-1,.610379E-2,0
STARLINK-31305,2024-049B,2026-01-27T06:26:58.937280,15.27575256,.000132,43.0038,17.2389,276.2424,83.8278,0,U,59232,999,10605,.3381E-4,.668E-5,0
STARLINK-31459,2024-049C,2026-01-27T00:32:34.923552,15.27568523,.00001586,42.9998,18.8501,237.8212,122.2624,0,U,59233,999,10602,-.59854761E-4,-.1908E-4,0
STARLINK-31438,2024-049D,2026-01-26T23:24:21.464352,15.27583008,.00013957,43.0022,8.1083,84.0664,276.0346,0,U,59234,999,10614,.91328232E-4,.2252E-4,0
STARLINK-31467,2024-049E,2026-01-27T00:28:52.690656,15.27571828,.00002583,43.0001,18.8313,70.9228,289.1652,0,U,59235,999,10603,.19759905E-3,.5178E-4,0
STARLINK-31444,2024-049F,2026-01-27T19:34:44.902272,15.27576828,.0001055,43.0021,304.8713,251.3299,108.7438,0,U,59236,999,10692,.14986E-4,.15E-5,0
STARLINK-31505,2024-049G,2026-01-26T21:29:48.516288,15.27571482,.00009872,43.0026,19.6261,242.2668,117.8084,0,U,59237,999,10601,.5925022E-4,.1368E-4,0
STARLINK-31494,2024-049H,2026-01-27T00:06:39.218112,15.27591641,.00009398,42.9916,18.7097,288.8366,71.2383,0,U,59238,999,10603,.85132415E-4,.2082E-4,0
STARLINK-31303,2024-049J,2026-01-26T23:48:20.300832,15.27619038,.00010373,43.0042,8.1735,281.3724,78.7011,0,U,59239,999,10615,.29794482E-3,.7955E-4,0
STARLINK-31408,2024-049K,2026-01-25T23:57:31.378176,15.27580546,.00014035,43.0014,24.9203,258.6808,101.3886,0,U,59240,999,10587,.26121572E-4,.457E-5,0
STARLINK-31427,2024-049L,2026-01-26T00:03:04.545216,15.27574525,.00012804,42.9991,24.9185,261.1764,98.8942,0,U,59241,999,10587,.17565822E-4,.221E-5,0
STARLINK-31423,2024-049M,2026-01-27T05:42:47.913120,15.27601425,.0001474,43.0035,17.8834,261.6730,98.3955,0,U,59242,999,10606,.33538E-3,.8984E-4,0
STARLINK-31433,2024-049N,2026-01-27T00:23:18.990528,15.27582070,.00012782,43.0054,18.7985,269.9423,90.1282,0,U,59243,999,10603,.12735712E-4,.88E-6,0
STARLINK-31285,2024-049P,2026-01-27T00:01:07.282272,15.27568582,.00011134,42.9998,18.6867,283.1170,76.9557,0,U,59244,999,10602,.2571366E-5,-.191E-5,0
STARLINK-31268,2024-049Q,2026-01-27T20:00:01.999008,15.47372254,.0016109,42.9939,5.3532,147.3715,65.1964,0,U,59245,999,587,.59082E-2,.323797E-2,0
STARLINK-31284,2024-049R,2026-01-27T06:34:23.737440,15.27580250,.0000211,43.0025,17.2916,171.1525,188.9330,0,U,59246,999,10606,.23947E-4,.397E-5,0
STARLINK-31424,2024-049S,2026-01-27T00:31:25.190976,15.27577038,.00012553,43.0022,15.3749,216.0573,144.0195,0,U,59247,999,10606,.40919318E-4,.864E-5,0
STARLINK-31405,2024-049T,2026-01-27T16:30:47.516544,15.27571796,.0001079,43.0035,15.2410,242.0459,118.0284,0,U,59248,999,10612,.52425E-4,.118E-4,0
STARLINK-31426,2024-049U,2026-01-27T00:54:48.475584,15.27563244,.00012717,43.0052,18.9575,275.0389,85.0317,0,U,59249,999,10602,-.28486787E-4,-.1045E-4,0
STARLINK-31407,2024-049V,2026-01-27T05:16:54.520608,15.27581346,.0001412,42.9998,6.5033,271.8170,88.2520,0,U,59250,999,10618,.14906E-3,.3842E-4,0
STARLINK-31393,2024-049X,2026-01-25T23:43:26.379264,15.27577908,.00006321,43.0030,10.1254,260.9259,99.1522,0,U,59252,999,10604,-.61308171E-4,-.1948E-4,0
STARLINK-31425,2024-049Y,2026-01-27T06:28:50.988576,15.27564293,.0000805,43.0002,17.2626,279.4373,80.6387,0,U,59253,999,10606,-.14791E-4,-.669E-5,0
STARLINK-31659,2024-050A,2026-01-27T05:50:44.962944,15.30197066,.0001064,53.1597,11.3342,84.0390,276.0732,0,U,59254,999,10538,.15573E-3,.4255E-4,0
STARLINK-31629,2024-050B,2026-01-27T02:54:02.739456,15.30194155,.00016134,53.1601,14.1184,101.7810,258.3371,0,U,59255,999,10418,.87301174E-4,.2227E-4,0
STARLINK-31652,2024-050C,2026-01-27T05:43:54.845472,15.30199479,.0001565,53.1620,13.4353,99.8224,260.2953,0,U,59256,999,10420,.15456E-3,.4221E-4,0
STARLINK-31655,2024-050D,2026-01-27T20:00:01.999008,15.94907582,.0013122,53.1312,313.8891,114.4199,192.7252,0,U,59257,999,600,.14116E-2,.560377E-2,.13957E-3
STARLINK-31637,2024-050E,2026-01-27T05:34:47.914464,15.30198845,.0001522,53.1619,13.3942,86.9071,273.2104,0,U,59258,999,10420,.25597E-3,.7229E-4,0
STARLINK-31506,2024-050F,2026-01-27T05:57:35.468352,15.30197280,.000125,53.1600,13.4913,80.1754,279.9388,0,U,59259,999,10420,.66422E-4,.1608E-4,0
STARLINK-31639,2024-050H,2026-01-27T20:00:01.999008,15.30141231,.0001138,53.1603,10.6366,99.5494,314.9186,0,U,59261,999,585,.2639E-2,.78485E-3,0
STARLINK-31598,2024-050K,2026-01-27T03:41:09.016512,15.30193703,.00013984,53.1611,14.2995,79.6865,280.4294,0,U,59263,999,10418,.53732104E-4,.1232E-4,0
STARLINK-31645,2024-050L,2026-01-27T03:04:40.788768,15.30201242,.00012529,53.1608,14.1623,85.4069,274.7075,0,U,59264,999,10418,.83507831E-3,.24456E-3,0
STARLINK-31646,2024-050M,2026-01-27T06:21:54.390240,15.30192698,.0001392,53.1604,13.5926,88.8190,271.2970,0,U,59265,999,10420,.21177E-3,.5916E-4,0
STARLINK-31648,2024-050N,2026-01-27T05:48:28.361952,15.30196671,.0001199,53.1599,13.4489,71.6275,288.4856,0,U,59266,999,10420,.87073E-4,.222E-4,0
STARLINK-31579,2024-050P,2026-01-27T15:32:32.830080,15.30197833,.0001399,53.1598,11.7148,97.6863,262.4297,0,U,59267,999,10426,.1801E-3,.4978E-4,0
STARLINK-31627,2024-050Q,2026-01-27T06:40:07.974048,15.30224471,.0001861,53.1618,13.6689,160.9990,199.1080,0,U,59268,999,10420,.12659E-2,.3735E-3,0
STARLINK-31609,2024-050R,2026-01-27T03:09:14.402880,15.30190245,.00010728,53.1610,14.1765,112.8357,247.2757,0,U,59269,999,10418,.24750983E-4,.374E-5,0
STARLINK-31616,2024-050S,2026-01-27T15:50:46.857984,15.30199652,.0001459,53.1620,11.7911,90.2124,269.9043,0,U,59270,999,10426,.89232E-4,.2284E-4,0
STARLINK-31630,2024-050T,2026-01-27T04:48:21.468672,15.31887122,.00030625,53.1599,1.1029,95.5281,264.6070,0,U,59271,999,10437,.67437949E-3,.20743E-3,0
STARLINK-31623,2024-050U,2026-01-27T03:37:57.216288,15.30192430,.00012764,53.1626,13.6023,75.1984,284.9158,0,U,59272,999,10419,.69509897E-4,.17E-4,0
STARLINK-31595,2024-050V,2026-01-27T04:18:59.154912,15.30188582,.0001426,53.1612,13.7861,109.8306,250.2848,0,U,59273,999,10419,.14897E-3,.4054E-4,0
STARLINK-31463,2024-056A,2026-01-26T14:30:20.788992,15.27581473,.0001654,43.0023,104.4373,261.2457,98.8208,0,U,59296,999,10476,.14304E-3,.3676E-4,0
STARLINK-31487,2024-056B,2026-01-27T13:45:33.956352,15.27586735,.0000882,42.9976,103.1295,261.1513,98.9239,0,U,59297,999,10498,-.59602E-4,-.1902E-4,0
STARLINK-31386,2024-056C,2026-01-27T11:45:30.873024,15.27588005,.00020597,43.0066,103.3612,279.9063,80.1557,0,U,59298,999,10485,-.10507933E-3,-.3154E-4,0
STARLINK-31409,2024-056D,2026-01-27T11:50:36.593376,15.27579365,.00004049,43.0024,96.4657,105.9011,254.1885,0,U,59299,999,10505,.15783629E-3,.4084E-4,0
STARLINK-31489,2024-056E,2026-01-27T12:57:28.088352,15.27576752,.0001,43.0022,102.8753,326.7303,33.3486,0,U,59300,999,10486,-.17479E-4,-.743E-5,0
STARLINK-31502,2024-056F,2026-01-27T12:47:45.892320,15.27581695,.0000613,43.0001,95.8933,352.1633,7.9209,0,U,59301,999,10494,-.10305E-4,-.545E-5,0
STARLINK-31447,2024-056G,2026-01-27T14:57:31.630464,15.27573909,.0001217,43.0013,102.6390,261.4693,98.6021,0,U,59302,999,10487,-.41023E-4,-.139E-4,0
STARLINK-31504,2024-056H,2026-01-27T15:08:37.647456,15.27575028,.0001611,42.9992,102.6978,275.9462,84.1206,0,U,59303,999,10487,-.17343E-4,-.739E-5,0
STARLINK-31474,2024-056J,2026-01-27T13:32:09.371040,15.27582409,.000179,43.0018,96.1297,234.4150,125.6535,0,U,59304,999,10494,.12053E-3,.3056E-4,0
STARLINK-31500,2024-056K,2026-01-27T15:03:04.574592,15.27616510,.0001608,42.9981,102.6652,269.8115,90.2552,0,U,59305,999,10487,.47624E-3,.1288E-3,0
STARLINK-31480,2024-056L,2026-01-26T13:36:12.707136,15.27595291,.0000823,43.0002,108.4694,356.0571,4.0274,0,U,59306,999,10471,.10975E-4,.4E-6,0
STARLINK-31282,2024-056M,2026-01-27T13:40:01.349184,15.27581137,.0000331,43.0006,103.0942,210.8975,149.1857,0,U,59307,999,10486,.43946E-3,.11851E-3,0
STARLINK-31485,2024-056N,2026-01-27T13:51:07.758432,15.27565002,.0001226,43.0025,103.1536,291.4538,68.6182,0,U,59308,999,10486,.70907E-4,.1689E-4,0
STARLINK-31455,2024-056P,2026-01-27T13:51:49.857696,15.27563925,.0000633,43.0030,99.7007,10.3334,349.7531,0,U,59309,999,10490,.68085E-4,.1611E-4,0
STARLINK-31475,2024-056Q,2026-01-26T14:15:46.208448,15.27587713,.0000917,42.9956,105.2254,71.9973,288.0978,0,U,59310,999,10487,-.21433E-4,-.852E-5,0
STARLINK-31445,2024-056S,2026-01-27T15:14:37.387680,15.27590460,.0000832,43.0002,109.6463,280.5833,79.4925,0,U,59312,999,10479,-.21052E-3,-.6052E-4,0
STARLINK-31495,2024-056T,2026-01-26T14:44:01.253760,15.27601095,.0003252,42.9913,101.0450,39.4885,320.6203,0,U,59313,999,10480,.84702E-4,.207E-4,0
STARLINK-31477,2024-056U,2026-01-27T13:52:18.501888,15.27564275,.0001364,43.0053,95.3713,257.0199,103.0501,0,U,59314,999,10495,.59377E-4,.1371E-4,0
STARLINK-31446,2024-056V,2026-01-27T14:26:03.830208,15.27583456,.0000818,43.0020,102.4760,276.0030,84.0729,0,U,59315,999,10487,.53827E-4,.122E-4,0
